job_title,experience_years,position_level_raw,main_tech_raw,salary_original,currency_original,currency_detected,salary_original_numeric,salary_mid,salary_date,source_name,work_mode,city,average_salary,location,source,Title,Company,Clean_Location,Job_Type,Skills,Min_Experience_Years,Min_Salary,Max_Salary,Avg_Salary
software testing engineer,4.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-08 13:54:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 14:00:47,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-08 14:06:03,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-08 14:21:31,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 14:30:58,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-08 15:02:32,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 15:04:40,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 15:27:30,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-04 17:42:28,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 16:02:09,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-08 16:02:54,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-08 17:02:02,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-08 17:13:07,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,tech lead / team lead,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-08 17:31:51,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-08 17:55:21,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-08 17:55:45,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 17:56:36,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 18:13:54,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-08 18:15:32,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 18:22:42,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-08 18:24:36,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-08 18:25:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-08 18:38:01,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,500 to 999 USD$,,USD,749.5,37475.0,2023-08-08 18:45:44,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-08 18:54:40,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 18:56:48,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-08 19:10:43,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-08 19:16:41,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 19:20:03,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,41 to 50K EGP,,EGP,45500.0,45500.0,2023-08-08 19:34:51,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,41 to 50K EGP,,EGP,45500.0,45500.0,2023-08-08 19:43:13,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-08 20:09:38,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-08 20:39:47,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 20:54:43,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-06 11:23:00,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-08 21:33:23,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,tech lead / team lead,,41 to 50K EGP,,EGP,45500.0,45500.0,2023-08-08 21:34:52,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-07 13:12:03,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-06 14:36:31,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-08 22:51:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-08 23:32:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-09 00:15:07,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-04 20:44:51,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-09 00:37:50,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 01:36:11,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-09 02:36:48,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-09 03:06:17,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,51 to 60K EGP,,EGP,55500.0,55500.0,2023-08-09 06:20:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 07:37:40,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-09 08:16:39,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-09 08:57:47,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-09 09:32:44,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 09:55:35,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 10:14:12,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-09 10:15:41,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 11:01:10,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,500 to 999 USD$,,USD,749.5,37475.0,2023-08-09 11:02:22,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 11:37:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-04 17:33:58,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-09 12:12:21,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-09 12:33:43,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 12:45:46,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 12:50:15,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,2.1 to 3K USD$,,USD,2550.0,127500.0,2023-08-09 12:58:46,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 13:00:55,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-09 13:10:24,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-09 13:20:49,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,2.1 to 3K USD$,,USD,2550.0,127500.0,2023-08-09 13:34:27,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,0 to 5K EGP,,EGP,2500.0,2500.0,2023-08-05 18:22:51,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 14:49:32,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-09 15:12:28,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 15:19:07,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,500 to 999 USD$,,USD,749.5,37475.0,2023-08-09 15:24:43,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 15:54:42,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-09 16:26:49,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,41 to 50K EGP,,EGP,45500.0,45500.0,2023-08-09 17:09:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 19:13:26,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,tech lead / team lead,,51 to 60K EGP,,EGP,55500.0,55500.0,2023-08-09 19:25:28,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 19:29:09,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-09 19:50:20,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 22:09:38,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 22:17:31,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 22:31:36,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-09 12:08:46,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 22:39:40,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,senior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 22:48:44,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 22:49:19,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 22:52:07,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,0 to 5K EGP,,EGP,2500.0,2500.0,2023-08-06 14:12:04,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-09 23:12:45,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-04 17:47:26,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 23:18:50,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-09 23:19:16,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-09 23:22:05,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,2.1 to 3K USD$,,USD,2550.0,127500.0,2023-08-09 23:23:51,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 23:49:29,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 23:53:49,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-09 23:57:39,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-09 23:59:18,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,1 to 2K USD$,,USD,1500.0,75000.0,2023-08-10 00:18:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 00:20:22,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-10 00:39:31,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 00:43:11,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,less than 500 USD$,,USD,500.0,25000.0,2023-08-10 00:51:31,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 00:57:41,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,junior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-10 01:12:00,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 01:41:31,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-10 02:02:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,500 to 999 USD$,,USD,749.5,37475.0,2023-08-10 02:22:13,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-10 02:49:42,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 02:59:28,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 03:02:16,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-10 06:33:21,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 08:07:51,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,tech lead / team lead,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 08:58:47,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 09:42:19,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,41 to 50K EGP,,EGP,45500.0,45500.0,2023-08-10 09:44:44,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,51 to 60K EGP,,EGP,55500.0,55500.0,2023-08-10 09:44:51,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 09:52:38,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,fresh (this is your first job and you have less than 1 year of experience),,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-10 10:09:21,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 10:10:10,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-10 10:11:02,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 10:18:07,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,0 to 5K EGP,,EGP,2500.0,2500.0,2023-08-10 10:33:34,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-10 13:28:43,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-11 19:10:14,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-10 13:59:17,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 14:21:40,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 14:26:30,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 14:39:21,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,0 to 5K EGP,,EGP,2500.0,2500.0,2023-08-10 14:40:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-10 14:42:28,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,manager (you are managing multiple teams),,31 to 40K EGP,,EGP,35500.0,35500.0,2023-08-10 14:47:16,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-10 15:17:33,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-10 15:19:41,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 15:24:22,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,6.0,tech lead / team lead,,3.1 to 4K USD$,,USD,3550.0,177500.0,2023-08-10 15:32:17,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,41 to 50K EGP,,EGP,45500.0,45500.0,2023-08-10 15:44:49,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,senior,,41 to 50K EGP,,EGP,45500.0,45500.0,2023-08-10 17:19:17,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,0 to 5K EGP,,EGP,2500.0,2500.0,2023-08-10 18:34:22,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-10 18:42:37,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,0 to 5K EGP,,EGP,2500.0,2500.0,2023-08-10 20:49:18,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-10 23:23:43,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,500 to 999 USD$,,USD,749.5,37475.0,2023-08-10 23:46:17,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-11 00:22:34,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.5,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-11 00:38:49,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-11 02:26:01,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,0 to 5K EGP,,EGP,2500.0,2500.0,2023-08-11 03:31:55,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-11 10:16:16,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,manager (you are managing multiple teams),,More than 60K EGP,,EGP,60000.0,60000.0,2023-08-11 12:54:52,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,7.0,tech lead / team lead,,More than 60K EGP,,EGP,60000.0,60000.0,2023-08-11 13:10:38,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-11 14:49:52,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-11 15:11:46,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,4000EGP,,EGP,4000.0,4000.0,2023-08-11 18:24:28,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,junior,,21 to 30K EGP,,EGP,25500.0,25500.0,2023-08-05 16:38:13,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,11 to 15K EGP,,EGP,13000.0,13000.0,2023-08-11 20:42:42,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,4.0,senior,,16 to 20K EGP,,EGP,18000.0,18000.0,2023-08-11 20:51:00,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
software testing engineer,1.0,fresh (this is your first job and you have less than 1 year of experience),,6 to 10K EGP,,EGP,8000.0,8000.0,2023-08-07 09:51:23,Teammate_software_testing_egypt_2023,,,,,,,,,,,,,,
