job_title_clean,salary_target,experience_years_clean,location_clean,work_mode_clean,level_clean,job_title_standardized
business intelligence analyst,19600.0,2.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
system admin,18000.0,3.0,Greater Cairo,Hybrid,Unknown,devops engineer
bi developer,35000.0,1.0,"Dubai, India, Ksa",Remote,Unknown,data/ai engineer
ai developer,6000.0,0.25,Greater Cairo,Hybrid,Unknown,data/ai engineer
php,3000.0,4.0,Greater Cairo,On-Site,Unknown,back end engineer
software engineer (vue/ruby),160000.0,3.0,Unknown,Remote,Unknown,front end engineer
front end developer,16500.0,3.0,Alexandria,On-Site,Unknown,front end engineer
system administrator,16000.0,1.0,Greater Cairo,Hybrid,Unknown,devops engineer
ios developer,39000.0,3.0,Greater Cairo,Hybrid,Unknown,mobile engineer
pharmacist,5000.0,4.0,Greater Cairo,Hybrid,Unknown,embedded engineer
full stack engineer,3000.0,3.5,Unknown,Remote,Unknown,full stack engineer
community pharmacist,5000.0,1.0,Alexandria,On-Site,Unknown,embedded engineer
backend node.js,14000.0,2.0,Greater Cairo,Hybrid,Unknown,back end engineer
.net developer,16000.0,3.0,Greater Cairo,Remote,Unknown,back end engineer
flutter developer,12000.0,1.0,Saudi Arabia,Remote,Unknown,mobile engineer
ui/ux designer,8000.0,1.0,Unknown,Hybrid,Unknown,ui/ux designer
frontend developer,70000.0,3.0,Dubai,Remote,Unknown,front end engineer
front end developer,20000.0,3.0,Greater Cairo,Remote,Unknown,front end engineer
business analyst and bi developer,15000.0,3.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
big data engineer,23000.0,2.0,Maadi,Hybrid,Unknown,data/ai engineer
juinor front-end developer,8000.0,1.0,Unknown,Hybrid,Unknown,front end engineer
java developer,20000.0,1.0,Greater Cairo,Hybrid,Unknown,back end engineer
ios engineer,50000.0,3.0,Unknown,Hybrid,Unknown,mobile engineer
next.js developer,18000.0,1.0,Kuwait,Remote,Unknown,front end engineer
software engineer,50000.0,0.0,Saudi,Remote,Unknown,back end engineer
django software engineer,58000.0,2.0,Greater Cairo,Remote,Unknown,back end engineer
junior .net full-stack developer,12000.0,1.0,Greater Cairo,Remote,Junior,full stack engineer
data analyst,15000.0,1.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
backend developer,160000.0,16.0,Greater Cairo,On-Site,Unknown,back end engineer
senior software engineer,113000.0,5.0,Greater Cairo,Remote,Senior,back end engineer
junior frontend engineer,8000.0,1.0,6 October City,Remote,Junior,front end engineer
fullstack dotnet developer,20000.0,1.0,Greater Cairo,Hybrid,Unknown,full stack engineer
senior testing engineer,62500.0,4.0,Greater Cairo,Remote,Senior,software testing engineer
machine learning engineer,12000.0,1.0,Greater Cairo,Remote,Unknown,data/ai engineer
full stack developer,30000.0,4.0,Greater Cairo,Hybrid,Unknown,full stack engineer
"pharmacist, gov",5100.0,6.0,Unknown,On-Site,Unknown,embedded engineer
frontend developer,100000.0,2.0,Dubai,Remote,Unknown,front end engineer
.net developer,60000.0,3.5,Ksa,Remote,Unknown,back end engineer
devops engineer,80000.0,7.0,Unknown,Hybrid,Unknown,devops engineer
software engineer,45000.0,1.0,Alexandria,Hybrid,Unknown,back end engineer
sap developer,70000.0,4.0,Riadyh,Remote,Unknown,back end engineer
ai developer,20000.0,3.0,Unknown,On-Site,Unknown,data/ai engineer
frontend developer (vue),40000.0,2.0,جده,Remote,Unknown,front end engineer
data analyst,8000.0,0.0,Greater Cairo,On-Site,Unknown,data/ai engineer
it support,3000.0,3.0,Minia,On-Site,Unknown,technical support engineer
.net developer,45000.0,4.0,Greater Cairo,Hybrid,Unknown,back end engineer
android developer,16000.0,2.0,Greater Cairo,Remote,Unknown,mobile engineer
.net developer,39000.0,3.0,Unknown,Hybrid,Unknown,back end engineer
software engineer,22800.0,3.0,Riyadh Saudi,On-Site,Unknown,back end engineer
it system administrator,40000.0,5.0,Greater Cairo,Hybrid,Unknown,devops engineer
data scientist,26000.0,2.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
php full stack,13000.0,5.0,Greater Cairo,Hybrid,Unknown,full stack engineer
sr.full stack developer php,13000.0,5.0,Greater Cairo,Hybrid,Senior,full stack engineer
otolaryngology consutant (md  degree),12000.0,1996.0,Greater Cairo,On-Site,Unknown,back end engineer
java developer,14000.0,0.5,Greater Cairo,Hybrid,Unknown,back end engineer
java deveoper,13000.0,0.0,Asyut,On-Site,Unknown,back end engineer
junior odoo dev,15000.0,0.33,Greater Cairo,Hybrid,Junior,back end engineer
pentester,100000.0,1.0,Unknown,Remote,Unknown,software testing engineer
junior machine learning engineer,20000.0,1.0,Unknown,Hybrid,Junior,data/ai engineer
senior product designer,44000.0,8.0,Greater Cairo,Hybrid,Senior,ui/ux designer
backend engineer,16000.0,1.0,Greater Cairo,Hybrid,Unknown,back end engineer
android developer,16000.0,4.0,Greater Cairo,Hybrid,Unknown,mobile engineer
java developer,14000.0,1.0,Greater Cairo,Hybrid,Unknown,back end engineer
software developers,75000.0,9.0,Greater Cairo,On-Site,Unknown,back end engineer
pharmacist,8700.0,4.0,Greater Cairo,On-Site,Unknown,embedded engineer
tech support,16500.0,2.5,Greater Cairo,Hybrid,Unknown,technical support engineer
android developer,20000.0,2.0,October,Hybrid,Unknown,mobile engineer
senior java developer,32000.0,4.5,Unknown,Hybrid,Senior,back end engineer
software engineer,15000.0,2.0,Greater Cairo,Hybrid,Unknown,back end engineer
software engineer,65000.0,3.0,Usa,Remote,Unknown,back end engineer
senior android developer,60000.0,4.0,Greater Cairo,Hybrid,Senior,mobile engineer
backend developer,7000.0,1.0,Greater Cairo,On-Site,Unknown,back end engineer
php developer,45000.0,4.0,Greater Cairo,Remote,Unknown,back end engineer
php developer,8000.0,2.0,Kuwait,Remote,Unknown,back end engineer
senior frontend vue,200000.0,7.0,Unknown,Remote,Senior,front end engineer
mid level ios software engineer,25000.0,3.0,Greater Cairo,Hybrid,Unknown,mobile engineer
android developer,13400.0,1.5,Greater Cairo,Remote,Unknown,mobile engineer
oracle consultant,12000.0,1.5,Greater Cairo,Remote,Unknown,back end engineer
backend java developer,25000.0,0.67,Greater Cairo,On-Site,Unknown,back end engineer
software developer,27000.0,3.0,Alexandria,Remote,Unknown,back end engineer
.net developer,10000.0,0.5,Greater Cairo,Hybrid,Unknown,back end engineer
machine learning engineer,50000.0,0.0,Dubai,Remote,Unknown,data/ai engineer
software engineer,15000.0,1.0,Greater Cairo,Hybrid,Unknown,back end engineer
.net developer,30000.0,4.0,Greater Cairo,On-Site,Unknown,back end engineer
senior ios developer,31000.0,4.0,Greater Cairo,On-Site,Senior,mobile engineer
automation engineer,6000.0,1.0,Greater Cairo,On-Site,Unknown,software testing engineer
junior embedded linux engineer,26000.0,0.0,Smart Village,Hybrid,Junior,ui/ux designer
laravel full stack developer,7000.0,1.0,Greater Cairo,Hybrid,Unknown,full stack engineer
frontend developer,8000.0,1.0,Greater Cairo,On-Site,Unknown,front end engineer
.net developer,10000.0,3.0,السعودية,Remote,Unknown,back end engineer
senior ios developer,38000.0,5.0,Greater Cairo,Hybrid,Senior,mobile engineer
software engineer,30000.0,4.0,Dubai,Remote,Unknown,back end engineer
data analyst,15000.0,2.0,Greater Cairo,Remote,Unknown,data/ai engineer
software engineer,42500.0,1.5,Sheikh Zayed,Hybrid,Unknown,back end engineer
senior software tester,31000.0,5.0,"Jordan, Amman",Remote,Senior,software testing engineer
front end developer,5000.0,1.0,Unknown,On-Site,Unknown,front end engineer
sr frontend developer,18000.0,4.0,Shrouq,Hybrid,Senior,front end engineer
flutter developer,7000.0,0.6,Mansoura,On-Site,Unknown,mobile engineer
azure data engineer,58000.0,1.5,Greater Cairo,Hybrid,Unknown,devops engineer
php,20000.0,3.0,Greater Cairo,Remote,Unknown,back end engineer
senior react and react native developer,160000.0,8.0,Germany,Remote,Senior,mobile engineer
senior react native developer,160000.0,4.0,Germany,Remote,Senior,mobile engineer
sr. react native developer,37000.0,3.5,Greater Cairo,Hybrid,Senior,mobile engineer
junior fullstack developer laravel vue,8000.0,0.5,Nasr City,On-Site,Junior,front end engineer
data scientist,30000.0,1.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
cybersecurity engineer,17600.0,1.0,Greater Cairo,Hybrid,Unknown,cybersecurity engineer
data analytics engineer,37500.0,1.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
full stack web developer,7000.0,1.0,Greater Cairo,On-Site,Unknown,full stack engineer
embedded software engineer,12000.0,1.0,Greater Cairo,On-Site,Unknown,embedded engineer
laravel backend developer,20000.0,4.0,Greater Cairo,Hybrid,Unknown,back end engineer
data scientist,18000.0,2.0,Maadi,On-Site,Unknown,data/ai engineer
data engineer,27000.0,2.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
full stack engineer,11000.0,0.67,Alexandria,On-Site,Unknown,full stack engineer
senior embedded software engineer,50000.0,3.0,Greater Cairo,Hybrid,Senior,embedded engineer
full stack software engineer,25000.0,2.0,Greater Cairo,Hybrid,Unknown,full stack engineer
senior java developer,40000.0,4.0,Greater Cairo,Remote,Senior,back end engineer
javascript developer,24000.0,1.0,Greater Cairo,On-Site,Unknown,front end engineer
machine learning engineer,4000.0,4.0,"Toronto, Canada",Remote,Unknown,data/ai engineer
penetration tester,15000.0,1.0,Greater Cairo,Hybrid,Unknown,software testing engineer
nodejs developer,7000.0,1.0,Greater Cairo,Hybrid,Unknown,back end engineer
data analyst,35000.0,4.0,Greater Cairo,On-Site,Unknown,data/ai engineer
oracle apex developer,9500.0,1.0,Greater Cairo,On-Site,Unknown,back end engineer
nlp/ml engineerr,200000.0,4.0,Usa,Remote,Unknown,data/ai engineer
full stack developer,122000.0,3.0,Unknown,Hybrid,Unknown,full stack engineer
php developer,6000.0,1.0,Alexandria,On-Site,Unknown,back end engineer
frontend developer,10000.0,2.0,6 Of October,On-Site,Unknown,front end engineer
full stack,150000.0,2.0,Greater Cairo,Hybrid,Unknown,full stack engineer
php pty js laravel ajax sql db html css,35000.0,12.0,Hjdth,Unknown,Unknown,data/ai engineer
backend developer,20000.0,2.0,Makram,On-Site,Unknown,back end engineer
pharmacist,4000.0,5.0,Mansoura,Hybrid,Unknown,embedded engineer
angular developer,75000.0,4.0,Mersin,Hybrid,Unknown,front end engineer
front end intern,15000.0,0.5,Unknown,On-Site,Unknown,front end engineer
software tester,32500.0,2.0,Greater Cairo,Hybrid,Unknown,software testing engineer
junior frontend developer,6000.0,3.0,Alexandria,On-Site,Junior,front end engineer
laptop maintinance,6000.0,23.0,Mansoura,On-Site,Unknown,data/ai engineer
php developer,6000.0,0.0,Unknown,On-Site,Unknown,back end engineer
physical security manager,42000.0,20.0,Greater Cairo,On-Site,Lead/Manager,cybersecurity engineer
full stack .net  developer,17000.0,1.0,Mansoura,Hybrid,Unknown,full stack engineer
devops & linux,30000.0,5.0,Unknown,On-Site,Unknown,devops engineer
oracle hcm functional consultant,13000.0,0.25,Greater Cairo,Hybrid,Unknown,back end engineer
power bi developer,65000.0,2.0,Dubai,Hybrid,Unknown,data/ai engineer
integration engineer/middleware developer,20000.0,1.0,Smart Village,Unknown,Unknown,back end engineer
.net developer,36000.0,4.0,Greater Cairo,Hybrid,Unknown,back end engineer
devops engineer,12000.0,1.0,Greater Cairo,On-Site,Unknown,devops engineer
senior application support engineer,12000.0,5.0,Greater Cairo,Remote,Senior,technical support engineer
flutter developer,8000.0,0.5,Greater Cairo,Hybrid,Unknown,mobile engineer
asp.net backend developer,4500.0,0.0,Mansoura,On-Site,Unknown,back end engineer
backend developer,70000.0,4.0,Greater Cairo,Hybrid,Unknown,back end engineer
software engineer,100000.0,4.0,Greater Cairo,Hybrid,Unknown,back end engineer
mid senior data engineer,46000.0,2.0,London,Remote,Senior,data/ai engineer
data engineer,145000.0,3.0,Newyork,Remote,Unknown,data/ai engineer
bi developer,30000.0,3.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
full stack(.net+ angular),15000.0,1.5,Greater Cairo,Remote,Unknown,front end engineer
react developer,10000.0,2.0,Alexandria,Remote,Unknown,front end engineer
devops engineer,60000.0,2.0,Greater Cairo,Remote,Unknown,devops engineer
senior java software engineer,70000.0,2.0,Greater Cairo,Hybrid,Senior,back end engineer
application support engineer,23000.0,5.0,Greater Cairo,On-Site,Unknown,technical support engineer
quality control chemist at pharmaceutical company,5000.0,7.0,Alexandria,On-Site,Unknown,embedded engineer
devops engineer,34000.0,2.0,Greater Cairo,Remote,Unknown,devops engineer
quality assurance engineer,11000.0,3.0,Greater Cairo,On-Site,Unknown,software testing engineer
senior android developer,100000.0,2.0,Saudi Arabia,Hybrid,Senior,mobile engineer
web developer,10000.0,1.5,Greater Cairo,Hybrid,Unknown,back end engineer
senior data analyst,30000.0,1.5,Greater Cairo,Hybrid,Senior,data/ai engineer
android developer,23000.0,3.0,Greater Cairo,Hybrid,Unknown,mobile engineer
laravel,3000.0,0.2,Greater Cairo,Remote,Unknown,back end engineer
data engineer,22000.0,5.0,Riyadh,On-Site,Unknown,data/ai engineer
backend developer,10000.0,1.0,Greater Cairo,On-Site,Unknown,back end engineer
senior android developer,60000.0,5.0,Greater Cairo,Remote,Senior,mobile engineer
fullstack developer react and node,12000.0,1.0,Us,Remote,Unknown,front end engineer
data engineer,36000.0,3.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
senior android developer,20000.0,4.0,Alexandria,On-Site,Senior,mobile engineer
community pharmacist,7000.0,0.17,Greater Cairo,On-Site,Unknown,embedded engineer
software engineer,10000.0,2.0,Unknown,On-Site,Unknown,back end engineer
business applications support engineer,12700.0,1.0,Greater Cairo,On-Site,Unknown,technical support engineer
full-stack engineer,15000.0,2.0,Unknown,Remote,Unknown,full stack engineer
qc qa mechanical engineer,20000.0,8.0,Greater Cairo,On-Site,Unknown,software testing engineer
frontend (react developer),15500.0,3.0,Greater Cairo,Remote,Unknown,front end engineer
data science & analytics,3000.0,0.8,Greater Cairo,Hybrid,Unknown,data/ai engineer
react.js developer,17500.0,1.0,Unknown,Remote,Unknown,front end engineer
front-end developer,150000.0,5.0,Riyadh,Hybrid,Unknown,front end engineer
data scientist,7000.0,1.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
software engineer,25000.0,1.0,Greater Cairo,Remote,Unknown,back end engineer
rust backend developer,8000.0,0.3,Greater Cairo,Remote,Unknown,back end engineer
oracle technical consultant,13000.0,0.17,Jeddah,Remote,Unknown,back end engineer
linux system administrator,5000.0,1.0,Unknown,On-Site,Unknown,devops engineer
php backend developer,5000.0,1.0,6 October,Remote,Unknown,back end engineer
application support engineer,15000.0,2.0,Greater Cairo,On-Site,Unknown,technical support engineer
data analyst,17000.0,1.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
technical support engineer,14500.0,7.0,Greater Cairo,On-Site,Unknown,technical support engineer
senior full stack java,22000.0,6.0,Greater Cairo,Hybrid,Senior,full stack engineer
full stack,175000.0,24.0,Greater Cairo,Remote,Unknown,full stack engineer
mern stack developer,7500.0,0.5,Greater Cairo,On-Site,Unknown,full stack engineer
senior php developer,125000.0,11.0,Dubai,Remote,Senior,back end engineer
full stack node js developer,8000.0,1.0,Greater Cairo,Remote,Unknown,full stack engineer
senior flutter developer,60000.0,3.0,Greater Cairo,Hybrid,Senior,mobile engineer
android developer,12000.0,2.5,"Riyadh, Saudi Arabia",Remote,Unknown,mobile engineer
full stack .net developer,10000.0,1.0,Greater Cairo,On-Site,Unknown,full stack engineer
full-stack developer,14000.0,1.0,Greater Cairo,On-Site,Unknown,full stack engineer
android developer,30000.0,2.5,"Riyadh, Saudi Arabia",Remote,Unknown,mobile engineer
front end developer react js,10000.0,2.0,Saudi,Remote,Unknown,front end engineer
mern full stack developer,28000.0,3.0,Greater Cairo,On-Site,Unknown,full stack engineer
backend developer,25000.0,1.0,Unknown,Remote,Unknown,back end engineer
oracle fusion administrator,11500.0,2.5,Alexandria,On-Site,Unknown,back end engineer
back end developer (ruby on rails),26000.0,2.0,Unknown,Remote,Unknown,data/ai engineer
technical support,13000.0,4.0,Dubai,Hybrid,Unknown,technical support engineer
jr java developer,13000.0,2.0,Greater Cairo,On-Site,Junior,back end engineer
technical support engineer (software),10000.0,3.0,Greater Cairo,Remote,Unknown,technical support engineer
embedded software engineer,13000.0,1.0,Greater Cairo,Hybrid,Unknown,embedded engineer
data analyst,52500.0,2.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
front end developer,10000.0,2.0,Greater Cairo,Remote,Unknown,front end engineer
android developer,60000.0,5.0,Unknown,Remote,Unknown,mobile engineer
ai engineer,25000.0,5.0,Greater Cairo,Hybrid,Unknown,data/ai engineer
software engineer,28000.0,2.0,Riyad,Remote,Unknown,back end engineer
java full stack developer,11000.0,1.0,Greater Cairo,Hybrid,Unknown,full stack engineer
community pharmacist,3900.0,2.0,Alexandria,On-Site,Unknown,embedded engineer
sr. bi developer,33000.0,6.0,Greater Cairo,Remote,Senior,data/ai engineer
frontend developer,14000.0,0.5,Unknown,Remote,Unknown,front end engineer
full stack developer (mern) + react native,16000.0,3.0,6 Of October,Hybrid,Unknown,mobile engineer
assoc software engineer,24600.0,1.5,Greater Cairo,Hybrid,Unknown,cybersecurity engineer
oracle consultant,10000.0,2.0,Greater Cairo,On-Site,Unknown,back end engineer
full stack developer,12000.0,2.0,Greater Cairo,Hybrid,Unknown,full stack engineer
react software engineer,20000.0,1.0,Greater Cairo,Hybrid,Unknown,front end engineer
sales & social media marketing specialist,3800.0,3.0,Alexandria,On-Site,Unknown,cybersecurity engineer
