job_title,experience_years,salary_mid,work_mode,city,salary_date,source_name
backend engineer,4.0,95033.6,Remote/Egypt,Cairo,2024-04-19 23:31:48,Kaggle_EgyTech_participants_data
backend engineer,2.0,18950.0,Hybrid,Alexandria,2024-04-19 23:33:37,Kaggle_EgyTech_participants_data
backend engineer,3.0,22752.5,Remote/Egypt,Tanta,2024-04-19 23:48:58,Kaggle_EgyTech_participants_data
engineering manager,6.0,110000.0,Hybrid,Cairo,2024-04-20 00:20:56,Kaggle_EgyTech_participants_data
backend engineer,1.0,13000.0,Office,Cairo,2024-04-20 00:35:05,Kaggle_EgyTech_participants_data
backend engineer,2.0,7000.0,Office,Alexandria,2024-04-20 00:42:10,Kaggle_EgyTech_participants_data
backend engineer,4.0,29937.5,Hybrid,Cairo,2024-04-20 01:03:09,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,60000.0,Office,Cairo,2024-04-20 01:25:49,Kaggle_EgyTech_participants_data
ai & automation engineer,0.0,29000.0,Hybrid,Cairo,2024-04-20 02:14:42,Kaggle_EgyTech_participants_data
backend engineer,1.0,21300.0,Hybrid,Cairo,2024-04-20 02:14:59,Kaggle_EgyTech_participants_data
backend engineer,0.0,13000.0,Remote/Egypt,Cairo,2024-04-20 04:14:49,Kaggle_EgyTech_participants_data
backend engineer,1.0,3000.0,Hybrid,Cairo,2024-04-20 04:15:37,Kaggle_EgyTech_participants_data
frontend engineer,1.0,8000.0,Remote/Egypt,Cairo,2024-04-20 04:55:23,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,15000.0,Hybrid,Cairo,2024-04-20 05:05:32,Kaggle_EgyTech_participants_data
security/network engineer,13.0,81200.0,Hybrid,Cairo,2024-04-20 05:25:33,Kaggle_EgyTech_participants_data
qa / sdet engineer,0.0,13000.0,Office,Cairo,2024-04-20 05:33:00,Kaggle_EgyTech_participants_data
data engineer,2.0,29000.0,Remote/Egypt,Cairo,2024-04-20 07:08:08,Kaggle_EgyTech_participants_data
frontend engineer,3.0,47900.0,Hybrid,Cairo,2024-04-20 08:29:53,Kaggle_EgyTech_participants_data
technical support,11.0,96666.0,Hybrid,Cairo,2024-04-20 09:07:13,Kaggle_EgyTech_participants_data
technical support,2.0,16200.0,Remote/Egypt,Cairo,2024-04-20 09:20:33,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,17000.0,Office,Mansoura,2024-04-20 09:36:57,Kaggle_EgyTech_participants_data
security/network engineer,11.0,77500.0,Hybrid,Cairo,2024-04-20 09:37:38,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,48000.0,Hybrid,Cairo,2024-04-20 09:40:42,Kaggle_EgyTech_participants_data
engineering manager,13.0,96400.0,Hybrid,Cairo,2024-04-20 09:41:52,Kaggle_EgyTech_participants_data
security/network engineer,5.0,71400.0,Hybrid,Cairo,2024-04-20 09:46:25,Kaggle_EgyTech_participants_data
engineering manager,11.0,91000.0,Hybrid,Cairo,2024-04-20 09:51:03,Kaggle_EgyTech_participants_data
security/network engineer,3.0,52200.0,Hybrid,Cairo,2024-04-20 09:55:03,Kaggle_EgyTech_participants_data
data scientist,1.0,15000.0,Hybrid,Cairo,2024-04-20 09:56:07,Kaggle_EgyTech_participants_data
full-stack engineer,7.0,66800.0,Hybrid,Cairo,2024-04-20 09:59:00,Kaggle_EgyTech_participants_data
systems architect,12.0,79200.0,Hybrid,Cairo,2024-04-20 09:59:43,Kaggle_EgyTech_participants_data
devops / sre / platform,4.0,47900.0,Hybrid,Cairo,2024-04-20 10:03:00,Kaggle_EgyTech_participants_data
product manager,2.0,22000.0,Hybrid,Cairo,2024-04-20 10:03:10,Kaggle_EgyTech_participants_data
engineering manager,13.0,103800.0,Office,Cairo,2024-04-20 10:03:48,Kaggle_EgyTech_participants_data
engineering manager,15.0,152800.0,Hybrid,Cairo,2024-04-20 10:09:59,Kaggle_EgyTech_participants_data
backend engineer,2.0,16000.0,Hybrid,Cairo,2024-04-20 10:19:12,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,57480.0,Hybrid,Cairo,2024-04-20 10:22:59,Kaggle_EgyTech_participants_data
security/network engineer,4.0,55000.0,Hybrid,Cairo,2024-04-20 10:33:05,Kaggle_EgyTech_participants_data
data analytics,2.0,25000.0,Hybrid,Cairo,2024-04-20 10:36:17,Kaggle_EgyTech_participants_data
backend engineer,3.0,38320.0,Hybrid,Cairo,2024-04-20 10:37:32,Kaggle_EgyTech_participants_data
backend engineer,2.0,25000.0,Hybrid,Cairo,2024-04-20 10:51:56,Kaggle_EgyTech_participants_data
ai & automation engineer,4.0,45000.0,Hybrid,Cairo,2024-04-20 10:53:24,Kaggle_EgyTech_participants_data
backend engineer,0.0,16000.0,Hybrid,Cairo,2024-04-20 11:00:09,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,92000.0,Hybrid,Cairo,2024-04-20 11:22:36,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10500.0,Office,Cairo,2024-04-20 11:44:40,Kaggle_EgyTech_participants_data
backend engineer,5.0,62270.0,Hybrid,Cairo,2024-04-20 11:50:51,Kaggle_EgyTech_participants_data
backend engineer,3.0,31500.0,Hybrid,Cairo,2024-04-20 11:59:16,Kaggle_EgyTech_participants_data
data analytics,13.0,80000.0,Office,Cairo,2024-04-20 12:01:22,Kaggle_EgyTech_participants_data
backend engineer,2.0,41673.0,Remote/Egypt,Cairo,2024-04-20 12:01:56,Kaggle_EgyTech_participants_data
backend engineer,3.0,35000.0,Hybrid,Cairo,2024-04-20 12:04:54,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,25000.0,Hybrid,Cairo,2024-04-20 12:18:41,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,39500.0,Hybrid,Cairo,2024-04-20 12:27:51,Kaggle_EgyTech_participants_data
frontend engineer,3.0,26345.0,Remote/Egypt,Cairo,2024-04-20 12:31:09,Kaggle_EgyTech_participants_data
"executive (c-level, director, etc.)",8.0,20000.0,Office,Cairo,2024-04-20 12:55:00,Kaggle_EgyTech_participants_data
backend engineer,4.0,79035.0,Hybrid,Alexandria,2024-04-20 13:01:46,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,93405.0,Hybrid,Cairo,2024-04-20 13:04:52,Kaggle_EgyTech_participants_data
full-stack engineer,0.0,8000.0,Hybrid,Cairo,2024-04-20 13:15:31,Kaggle_EgyTech_participants_data
frontend engineer,2.0,14000.0,Office,Cairo,2024-04-20 13:48:39,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,31000.0,Office,Cairo,2024-04-20 14:20:45,Kaggle_EgyTech_participants_data
product manager,6.0,32000.0,Hybrid,Cairo,2024-04-20 14:27:31,Kaggle_EgyTech_participants_data
frontend engineer,4.0,28500.0,Hybrid,Cairo,2024-04-20 14:43:30,Kaggle_EgyTech_participants_data
backend engineer,6.0,110170.0,Remote/Egypt,Cairo,2024-04-20 14:54:47,Kaggle_EgyTech_participants_data
security/network engineer,2.0,11500.0,Office,Cairo,2024-04-20 14:55:32,Kaggle_EgyTech_participants_data
data scientist,2.0,38000.0,Office,Cairo,2024-04-20 15:05:02,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,26000.0,Hybrid,Cairo,2024-04-20 15:54:15,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,21500.0,Office,Cairo,2024-04-20 16:04:42,Kaggle_EgyTech_participants_data
data engineer,1.0,18000.0,Office,Alexandria,2024-04-20 16:32:27,Kaggle_EgyTech_participants_data
frontend engineer,0.0,5000.0,Office,Cairo,2024-04-02 16:22:58,Kaggle_EgyTech_participants_data
frontend engineer,4.0,25000.0,Hybrid,Cairo,2024-04-02 16:23:40,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,25000.0,Remote/Egypt,No site in Egypt,2024-04-02 16:32:42,Kaggle_EgyTech_participants_data
backend engineer,3.0,60295.0,Remote/Egypt,Cairo,2024-04-02 16:37:19,Kaggle_EgyTech_participants_data
devops / sre / platform,7.0,98195.0,Hybrid,Cairo,2024-04-02 16:38:28,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,22000.0,Remote/Egypt,Cairo,2024-04-02 16:38:36,Kaggle_EgyTech_participants_data
backend engineer,6.0,143700.0,Hybrid,Cairo,2024-04-02 16:43:18,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,9000.0,Office,Cairo,2024-04-02 16:43:37,Kaggle_EgyTech_participants_data
backend engineer,1.0,14000.0,Hybrid,Cairo,2024-04-02 16:48:54,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,34400.0,Remote/Egypt,Cairo,2024-04-02 16:50:47,Kaggle_EgyTech_participants_data
devops / sre / platform,7.0,32000.0,Hybrid,Cairo,2024-04-02 16:53:36,Kaggle_EgyTech_participants_data
backend engineer,6.0,80000.0,Remote/Egypt,Cairo,2024-04-02 16:56:39,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",2.0,34000.0,Hybrid,Cairo,2024-04-02 16:59:41,Kaggle_EgyTech_participants_data
backend engineer,1.0,15000.0,Office,Mansoura,2024-04-02 17:01:03,Kaggle_EgyTech_participants_data
frontend engineer,3.0,25500.0,Remote/Egypt,Cairo,2024-04-02 17:01:58,Kaggle_EgyTech_participants_data
data engineer,1.0,11000.0,Hybrid,Cairo,2024-04-02 17:05:12,Kaggle_EgyTech_participants_data
backend engineer,7.0,62000.0,Remote/Egypt,Cairo,2024-04-02 17:07:18,Kaggle_EgyTech_participants_data
frontend engineer,1.0,9000.0,Office,Cairo,2024-04-02 17:07:38,Kaggle_EgyTech_participants_data
frontend engineer,3.0,48750.0,Hybrid,Cairo,2024-04-02 17:08:19,Kaggle_EgyTech_participants_data
backend engineer,5.0,86220.0,Remote/Egypt,Cairo,2024-04-02 17:10:11,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,15000.0,Remote/Egypt,Cairo,2024-04-02 17:11:43,Kaggle_EgyTech_participants_data
full-stack engineer,0.0,17000.0,Hybrid,Cairo,2024-04-02 17:12:42,Kaggle_EgyTech_participants_data
frontend engineer,4.0,52699.0,Hybrid,Cairo,2024-04-02 17:17:34,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,7500.0,Office,Cairo,2024-04-02 17:21:07,Kaggle_EgyTech_participants_data
backend engineer,1.0,5000.0,Office,Alexandria,2024-04-02 17:21:57,Kaggle_EgyTech_participants_data
frontend engineer,3.0,20000.0,Hybrid,Alexandria,2024-04-02 17:23:15,Kaggle_EgyTech_participants_data
data analytics,1.0,19160.0,Hybrid,Cairo,2024-04-02 17:29:31,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,15000.0,Hybrid,Cairo,2024-04-02 17:33:32,Kaggle_EgyTech_participants_data
backend engineer,1.0,16200.0,Hybrid,Cairo,2024-04-02 17:34:00,Kaggle_EgyTech_participants_data
backend engineer,3.0,50000.0,Hybrid,Cairo,2024-04-02 17:36:15,Kaggle_EgyTech_participants_data
devops / sre / platform,7.0,52000.0,Office,Cairo,2024-04-02 17:38:17,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,44580.0,Hybrid,Cairo,2024-04-02 17:38:39,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,20000.0,Remote/Egypt,Cairo,2024-04-02 17:52:07,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",5.0,66000.0,Hybrid,Cairo,2024-04-02 17:52:08,Kaggle_EgyTech_participants_data
backend engineer,1.0,14000.0,Hybrid,Cairo,2024-04-02 17:52:15,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,16500.0,Hybrid,Cairo,2024-04-02 17:53:06,Kaggle_EgyTech_participants_data
product owner,2.0,35000.0,Office,Cairo,2024-04-02 17:53:20,Kaggle_EgyTech_participants_data
"hardware engineer (semiconductors, digital design, electronics, etc)",0.0,95800.0,Office,Cairo,2024-04-02 17:53:26,Kaggle_EgyTech_participants_data
"hardware engineer (semiconductors, digital design, electronics, etc)",5.0,214831.5,Hybrid,Cairo,2024-04-02 17:57:04,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,36000.0,Remote/Egypt,Cairo,2024-04-02 18:02:01,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,39900.0,Hybrid,Cairo,2024-04-02 18:06:24,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,15000.0,Office,Alexandria,2024-04-02 18:06:40,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,52690.0,Office,No site in Egypt,2024-04-02 18:07:03,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,40000.0,Remote/Egypt,Cairo,2024-04-02 18:08:31,Kaggle_EgyTech_participants_data
data scientist,3.0,46000.0,Hybrid,Cairo,2024-04-02 18:10:50,Kaggle_EgyTech_participants_data
backend engineer,1.0,6695.0,Remote/Egypt,Alexandria,2024-04-02 18:12:44,Kaggle_EgyTech_participants_data
frontend engineer,2.0,30000.0,Remote/Egypt,Cairo,2024-04-02 18:13:02,Kaggle_EgyTech_participants_data
data engineer,2.0,21000.0,Hybrid,Cairo,2024-04-02 18:13:03,Kaggle_EgyTech_participants_data
backend engineer,1.0,7000.0,Office,Cairo,2024-04-02 18:13:39,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,60000.0,Hybrid,Cairo,2024-04-02 18:17:21,Kaggle_EgyTech_participants_data
backend engineer,2.0,18000.0,Hybrid,Alexandria,2024-04-02 18:17:44,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,15000.0,Office,Cairo,2024-04-02 18:19:36,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,5.0,167650.0,Office,No site in Egypt,2024-04-02 18:19:52,Kaggle_EgyTech_participants_data
full-stack engineer,9.0,81430.0,Remote/Egypt,Cairo,2024-04-02 18:20:57,Kaggle_EgyTech_participants_data
backend engineer,3.0,357850.0,Hybrid,Cairo,2024-04-02 18:20:58,Kaggle_EgyTech_participants_data
frontend engineer,2.0,27175.0,Hybrid,Cairo,2024-04-02 18:22:26,Kaggle_EgyTech_participants_data
security/network engineer,5.0,45000.0,Remote/Egypt,Cairo,2024-04-02 18:26:40,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,47600.0,Hybrid,Cairo,2024-04-02 18:32:42,Kaggle_EgyTech_participants_data
data analytics,2.0,12400.0,Hybrid,Cairo,2024-04-02 18:32:53,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,37000.0,Office,Cairo,2024-04-02 18:33:48,Kaggle_EgyTech_participants_data
product manager,1.0,21000.0,Hybrid,Cairo,2024-04-02 18:33:52,Kaggle_EgyTech_participants_data
data analytics,2.0,28000.0,Remote/Egypt,Cairo,2024-04-02 18:41:48,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,15000.0,Hybrid,Cairo,2024-04-02 18:42:57,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,47600.0,Hybrid,Cairo,2024-04-02 18:50:36,Kaggle_EgyTech_participants_data
frontend engineer,2.0,28500.0,Office,Cairo,2024-04-02 18:53:02,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,9000.0,Office,Port Said,2024-04-02 18:53:45,Kaggle_EgyTech_participants_data
backend engineer,0.0,8500.0,Office,Cairo,2024-04-02 18:54:36,Kaggle_EgyTech_participants_data
backend engineer,4.0,67060.0,Remote/Egypt,Cairo,2024-04-02 18:59:23,Kaggle_EgyTech_participants_data
technical support,4.0,22855.0,Hybrid,Cairo,2024-04-02 19:02:59,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,26000.0,Hybrid,Cairo,2024-04-02 19:03:21,Kaggle_EgyTech_participants_data
ai & automation engineer,0.0,17000.0,Hybrid,Cairo,2024-04-02 19:03:49,Kaggle_EgyTech_participants_data
frontend engineer,1.0,19160.0,Remote/Egypt,Alexandria,2024-04-02 19:06:22,Kaggle_EgyTech_participants_data
product owner,2.0,26000.0,Hybrid,Cairo,2024-04-02 19:07:34,Kaggle_EgyTech_participants_data
full-stack engineer,7.0,19000.0,Remote/Egypt,Cairo,2024-04-02 19:07:52,Kaggle_EgyTech_participants_data
product owner,6.0,43110.0,Remote/Egypt,Cairo,2024-04-02 19:09:01,Kaggle_EgyTech_participants_data
engineering manager,7.0,103943.0,Hybrid,Cairo,2024-04-02 19:09:09,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,38000.0,Remote/Egypt,Cairo,2024-04-02 19:16:12,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,16000.0,Remote/Egypt,Cairo,2024-04-02 19:19:23,Kaggle_EgyTech_participants_data
frontend engineer,2.0,40000.0,Remote/Egypt,Cairo,2024-04-02 19:20:38,Kaggle_EgyTech_participants_data
frontend engineer,5.0,50916.0,Hybrid,Cairo,2024-04-02 19:23:45,Kaggle_EgyTech_participants_data
backend engineer,8.0,62000.0,Remote/Egypt,Cairo,2024-04-02 19:26:00,Kaggle_EgyTech_participants_data
backend engineer,1.0,15000.0,Hybrid,Cairo,2024-04-02 19:28:48,Kaggle_EgyTech_participants_data
data scientist,1.0,20750.0,Hybrid,Cairo,2024-04-02 19:29:41,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,16000.0,Hybrid,Cairo,2024-04-02 19:30:32,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,82240.0,Remote/Egypt,Cairo,2024-04-02 19:31:46,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,20500.0,Office,Cairo,2024-04-02 19:34:08,Kaggle_EgyTech_participants_data
data engineer,1.0,12000.0,Office,Cairo,2024-04-02 19:41:01,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,33000.0,Remote/Egypt,Cairo,2024-04-02 19:52:55,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,27562.5,Hybrid,Cairo,2024-04-02 19:55:52,Kaggle_EgyTech_participants_data
backend engineer,1.0,21200.0,Hybrid,Cairo,2024-04-02 20:05:29,Kaggle_EgyTech_participants_data
backend engineer,2.0,16000.0,Hybrid,Alexandria,2024-04-02 20:09:38,Kaggle_EgyTech_participants_data
frontend engineer,3.0,23500.0,Hybrid,Cairo,2024-04-02 20:10:03,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,20000.0,Remote/Egypt,Cairo,2024-04-02 20:10:46,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,15272.92,Hybrid,Alexandria,2024-04-02 20:11:15,Kaggle_EgyTech_participants_data
data scientist,5.0,54000.0,Remote/Egypt,Cairo,2024-04-02 20:11:57,Kaggle_EgyTech_participants_data
backend engineer,1.0,21000.0,Hybrid,Cairo,2024-04-08 14:33:52,Kaggle_EgyTech_participants_data
data engineer,3.0,64166.0,Remote/Egypt,Cairo,2024-04-08 14:47:05,Kaggle_EgyTech_participants_data
mobile development engineer,8.0,80000.0,Remote/Egypt,Cairo,2024-04-08 14:51:16,Kaggle_EgyTech_participants_data
data scientist,2.0,25000.0,Office,Cairo,2024-04-08 14:53:15,Kaggle_EgyTech_participants_data
backend engineer,6.0,54000.0,Hybrid,Cairo,2024-04-08 14:53:46,Kaggle_EgyTech_participants_data
technical support,1.0,23300.0,Office,Cairo,2024-04-08 14:55:23,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,6000.0,Office,Cairo,2024-04-08 14:55:44,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,26000.0,Remote/Egypt,Cairo,2024-04-08 14:56:46,Kaggle_EgyTech_participants_data
data analytics,2.0,7500.0,Office,Alexandria,2024-04-08 14:57:12,Kaggle_EgyTech_participants_data
security/network engineer,3.0,9100.0,Remote/Egypt,Cairo,2024-04-08 15:13:14,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,40800.0,Hybrid,Cairo,2024-04-08 15:16:01,Kaggle_EgyTech_participants_data
security/network engineer,5.0,32000.0,Hybrid,Cairo,2024-04-08 15:16:01,Kaggle_EgyTech_participants_data
backend engineer,2.0,50000.0,Remote/Egypt,Cairo,2024-04-08 15:21:29,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,14000.0,Office,Cairo,2024-04-08 15:21:38,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,28000.0,Hybrid,Cairo,2024-04-08 15:27:11,Kaggle_EgyTech_participants_data
data analytics,1.0,25000.0,Office,Cairo,2024-04-08 15:29:39,Kaggle_EgyTech_participants_data
qa / sdet engineer,6.0,53552.2,Remote/Egypt,Cairo,2024-04-08 15:43:39,Kaggle_EgyTech_participants_data
backend engineer,2.0,17300.0,Hybrid,Cairo,2024-04-08 15:49:27,Kaggle_EgyTech_participants_data
frontend engineer,6.0,89950.0,Hybrid,Cairo,2024-04-08 15:55:42,Kaggle_EgyTech_participants_data
backend engineer,2.0,23000.0,Hybrid,Cairo,2024-04-08 15:57:03,Kaggle_EgyTech_participants_data
backend engineer,2.0,32000.0,Hybrid,Cairo,2024-04-08 16:01:16,Kaggle_EgyTech_participants_data
data scientist,2.0,10000.0,Hybrid,Cairo,2024-04-08 16:02:34,Kaggle_EgyTech_participants_data
embedded systems engineer,0.0,6000.0,Office,Cairo,2024-04-08 16:03:57,Kaggle_EgyTech_participants_data
ai & automation engineer,1.0,20000.0,Remote/Egypt,No site in Egypt,2024-04-08 16:17:17,Kaggle_EgyTech_participants_data
technical support,1.0,22500.0,Office,Cairo,2024-04-08 16:19:51,Kaggle_EgyTech_participants_data
backend engineer,0.0,7000.0,Remote/Egypt,Cairo,2024-04-08 16:20:25,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,41673.0,Remote/Egypt,Cairo,2024-04-08 16:21:12,Kaggle_EgyTech_participants_data
security/network engineer,3.0,21200.0,Remote/Egypt,Cairo,2024-04-08 16:22:26,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,86220.0,Hybrid,Cairo,2024-04-08 16:22:27,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,16200.0,Hybrid,Cairo,2024-04-08 16:25:02,Kaggle_EgyTech_participants_data
full-stack engineer,8.0,70000.0,Hybrid,Cairo,2024-04-08 16:25:26,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,35781.3,Remote/Egypt,Cairo,2024-04-08 16:26:26,Kaggle_EgyTech_participants_data
backend engineer,1.0,8000.0,Remote/Egypt,Cairo,2024-04-08 16:28:38,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,17000.0,Hybrid,Banha,2024-04-08 16:29:07,Kaggle_EgyTech_participants_data
frontend engineer,4.0,27000.0,Remote/Egypt,Cairo,2024-04-08 16:30:40,Kaggle_EgyTech_participants_data
data scientist,3.0,13000.0,Hybrid,Cairo,2024-04-08 16:33:58,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,23000.0,Hybrid,Cairo,2024-04-08 16:34:03,Kaggle_EgyTech_participants_data
backend engineer,2.0,23200.0,Hybrid,Cairo,2024-04-08 16:38:02,Kaggle_EgyTech_participants_data
backend engineer,3.0,12000.0,Hybrid,Cairo,2024-04-08 16:40:47,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,14000.0,Office,Assiut,2024-04-08 16:41:48,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,23500.0,Hybrid,Cairo,2024-04-08 16:47:19,Kaggle_EgyTech_participants_data
backend engineer,3.0,77060.0,Hybrid,Cairo,2024-04-08 16:48:58,Kaggle_EgyTech_participants_data
backend engineer,4.0,27000.0,Remote/Egypt,Cairo,2024-04-08 16:49:01,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,19000.0,Hybrid,Cairo,2024-04-08 16:49:21,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,34303.5,Office,Alexandria,2024-04-08 16:56:12,Kaggle_EgyTech_participants_data
frontend engineer,1.0,6000.0,Office,Cairo,2024-04-08 16:57:25,Kaggle_EgyTech_participants_data
backend engineer,1.0,24000.0,Remote/Egypt,Cairo,2024-04-08 16:59:21,Kaggle_EgyTech_participants_data
mobile development engineer,6.0,70000.0,Hybrid,Cairo,2024-04-08 17:05:01,Kaggle_EgyTech_participants_data
frontend engineer,2.0,7000.0,Office,Damietta,2024-04-08 17:05:15,Kaggle_EgyTech_participants_data
frontend engineer,1.0,15000.0,Hybrid,Alexandria,2024-04-08 17:08:57,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,45000.0,Remote/Egypt,Cairo,2024-04-08 17:11:55,Kaggle_EgyTech_participants_data
data analytics,1.0,12500.0,Remote/Egypt,Cairo,2024-04-08 17:15:51,Kaggle_EgyTech_participants_data
data engineer,1.0,15000.0,Hybrid,Cairo,2024-04-08 17:19:27,Kaggle_EgyTech_participants_data
backend engineer,0.0,10000.0,Office,Cairo,2024-04-08 17:20:17,Kaggle_EgyTech_participants_data
embedded systems engineer,5.0,67060.0,Hybrid,Cairo,2024-04-08 17:24:27,Kaggle_EgyTech_participants_data
embedded systems engineer,0.0,13000.0,Office,Cairo,2024-04-08 17:25:00,Kaggle_EgyTech_participants_data
embedded systems engineer,3.0,51253.0,Hybrid,Cairo,2024-04-08 17:33:44,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,52690.0,Hybrid,Cairo,2024-04-08 17:42:36,Kaggle_EgyTech_participants_data
data engineer,2.0,27000.0,Office,Cairo,2024-04-08 17:44:25,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,46000.0,Hybrid,Cairo,2024-04-08 17:45:12,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,10000.0,Hybrid,Cairo,2024-04-08 17:55:33,Kaggle_EgyTech_participants_data
backend engineer,2.0,22000.0,Hybrid,Cairo,2024-04-08 17:59:27,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,330000.0,Hybrid,Cairo,2024-04-08 18:01:04,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,43690.0,Hybrid,Cairo,2024-04-08 18:07:23,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,43110.0,Remote/Egypt,Cairo,2024-04-08 18:11:58,Kaggle_EgyTech_participants_data
backend engineer,2.0,32000.0,Remote/Egypt,Alexandria,2024-04-08 18:11:59,Kaggle_EgyTech_participants_data
frontend engineer,5.0,45000.0,Remote/Egypt,Alexandria,2024-04-08 18:18:57,Kaggle_EgyTech_participants_data
backend engineer,2.0,22000.0,Hybrid,Cairo,2024-04-08 18:21:33,Kaggle_EgyTech_participants_data
data analytics,0.0,7000.0,Office,Cairo,2024-04-08 18:23:43,Kaggle_EgyTech_participants_data
devops / sre / platform,3.0,30000.0,Remote/Egypt,Cairo,2024-04-08 18:30:55,Kaggle_EgyTech_participants_data
ui/ux designer/engineer,8.0,35000.0,Hybrid,Cairo,2024-04-08 18:43:53,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,15200.0,Hybrid,Banha,2024-04-08 18:50:00,Kaggle_EgyTech_participants_data
frontend engineer,1.0,14500.0,Remote/Egypt,Cairo,2024-04-08 18:59:09,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,13200.0,Hybrid,Cairo,2024-04-08 19:09:29,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,51000.0,Remote/Egypt,Cairo,2024-04-08 19:33:13,Kaggle_EgyTech_participants_data
data analytics,1.0,6000.0,Hybrid,Cairo,2024-04-08 19:41:06,Kaggle_EgyTech_participants_data
security/network engineer,5.0,71850.0,Hybrid,Cairo,2024-04-08 19:47:58,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,38000.0,Hybrid,Cairo,2024-04-08 20:00:38,Kaggle_EgyTech_participants_data
product owner,3.0,38000.0,Hybrid,Cairo,2024-04-08 20:16:52,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,51914.0,Hybrid,Cairo,2024-04-08 20:19:17,Kaggle_EgyTech_participants_data
embedded systems engineer,1.0,42500.0,Hybrid,Cairo,2024-04-08 20:23:04,Kaggle_EgyTech_participants_data
